target_id,gene_name,gene_type,V4,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
MSTRG.25156.12,NA,NA,NA,9.75112655425162e-05,0.00589240357580685,1.43619678278185,0.368567210465779,3.5121471400668,0.728146699509966,0.0758753927317498,0.0608100320783607,0.127887290214039,0.127887290214039
MSTRG.2553.9,NA,NA,NA,0.000104980469669679,0.00620450749209519,-0.448943047008519,0.115743283270759,7.62240767836276,0.0765075940550966,0.00505522492947829,0.0149980703429075,0.0150395365039643,0.0150395365039643
MSTRG.9330.18,NA,NA,NA,0.00010624016362808,0.00627017558721616,3.77899605673914,0.975003442236282,2.04394879037568,5.30404109805944,0.745896109386481,0.5288510643691,0.680051459172417,0.680051459172417
MSTRG.29070.27,NA,NA,NA,0.000106859867722405,0.00628915777975439,4.79081540618637,1.23651066399621,1.70226052253324,8.076370026088,1.34548088330791,0.143014553244846,0.947957049956606,0.947957049956606
MSTRG.12959.1,NA,NA,NA,0.000109266624596197,0.00639956649274476,1.523484181573,0.393763273987408,3.5231515805433,0.882360634580487,0.0508409401297045,0.181733333782219,0.126403238322896,0.181733333782219
MSTRG.12143.8,NA,NA,NA,0.000109798410056466,0.00642179931637945,0.704796371328973,0.182219078917835,6.80050991440899,0.188865928777543,0.0111724262647951,0.038633262817701,0.0195483583110971,0.038633262817701
MSTRG.16823.6,NA,NA,NA,0.000112398324659968,0.00649840722350453,1.35025306430731,0.349612706612859,5.84253464229298,0.693629854851589,0.0416334214965499,0.141710145441204,0.0285533963525168,0.141710145441204
MSTRG.8605.9,NA,NA,NA,0.000120350376863247,0.00687691994321428,0.490689419432183,0.127603883294634,6.65329830412241,0.0852890980602346,0.00376462220816825,0.0125557104886155,0.0206595043396376,0.0206595043396376
MSTRG.27630.2,NA,NA,NA,0.000120897972755384,0.00689886829387161,-1.30109368176362,0.338447656205432,4.95619000458561,0.645309609806704,0.0345560024140867,0.137264221572339,0.0430864294733014,0.137264221572339
MSTRG.16867.6,NA,NA,NA,0.000123704616677129,0.00702577290289345,0.897518851291342,0.233810097975297,5.07120698844694,0.269963094546305,0.0408623235141263,-0.00548598848999284,0.0411384193587005,0.0411384193587005
MSTRG.10494.1,NA,NA,NA,0.000128648160432249,0.0072480098771699,4.06641644824868,1.06199587917084,1.3400610435644,5.11195148171231,0.371662823413099,-0.182626995243002,1.32009004765068,1.32009004765068
MSTRG.15417.1,NA,NA,NA,0.000129145930792934,0.00726342412821008,-0.791576355654296,0.206781472655651,4.55581589892807,0.189033158795151,0.0117695672511012,-0.0104505413187645,0.0523682988993583,0.0523682988993583
MSTRG.28242.3,NA,NA,NA,0.000129220945781143,0.00726342412821008,-0.62759942717841,0.163952320565467,6.04673395204576,0.150420748400963,0.00994114352392259,0.0303794016042799,0.0262066015677657,0.0303794016042799
MSTRG.19493.2,NA,NA,NA,0.000129551126611284,0.00727012327236087,0.683733052685087,0.178645834513676,5.09113754455915,0.165190154881073,0.00706236639585863,0.0241162444552084,0.0408091348877727,0.0408091348877727
MSTRG.28510.13,NA,NA,NA,0.000132174271141573,0.00737771955128001,-3.37044663373244,0.881768422473369,1.77319959415846,4.31246994768448,0.280393169757867,0.850227823283369,0.885880156548894,0.885880156548894
MSTRG.16438.3,NA,NA,NA,0.000134609266987619,0.00748887165850632,-1.6926013171009,0.443336646020086,3.55869003194273,1.01493200426828,0.173042795243657,0.0212850030973036,0.121778277312851,0.121778277312851
MSTRG.436.3,NA,NA,NA,0.000135313647562704,0.00751814740839339,0.708603520223387,0.185664476551591,6.53392338113285,0.192001242085704,0.00740797409109203,0.0442989726886725,0.0216424809772671,0.0442989726886725
MSTRG.16325.6,NA,NA,NA,0.000137163496306864,0.0075909426870888,0.477255582995859,0.125157894976242,6.47888702083376,0.0809548923869007,0.00138009529857167,0.014398685872286,0.0221166527137545,0.0221166527137545
MSTRG.9198.8,NA,NA,NA,0.00013824345519056,0.00763568906264248,-0.699615745157598,0.183564026990071,5.2740674084389,0.1872735596675,0.00536195237804352,0.045181675629174,0.037742160387107,0.045181675629174
MSTRG.23161.4,NA,NA,NA,0.000140176711665886,0.0077021444885845,-1.116378892763,0.293177792978568,4.94397941170146,0.477034411616963,0.0541113180336866,0.0748185094099892,0.0433014166925774,0.0748185094099892
MSTRG.21340.7,NA,NA,NA,0.000145625730761158,0.00794465080740107,1.61092104933189,0.424103749813712,3.15492012724767,0.872501480808474,0.0735754240557921,0.0439014417620945,0.196220561853285,0.196220561853285
MSTRG.18556.11,NA,NA,NA,0.000148042404467907,0.00803192841701245,0.742306024076301,0.195635576381962,5.45811529992359,0.211233404509552,0.00459430094333805,0.0528156171761156,0.0343425812746222,0.0528156171761156
MSTRG.11342.5,NA,NA,NA,0.000151628102370142,0.00817249389579138,1.0952203993469,0.289099344017677,4.90531590364124,0.373910863788234,0.0813700129159297,-0.0637968293602293,0.0439976331512473,0.0439976331512473
MSTRG.19609.1,NA,NA,NA,0.000151363559769455,0.00817249389579138,1.11725843733488,0.29488283075348,5.62295826574378,0.478826985386616,0.00469729983653982,0.125736525973239,0.0315864250843705,0.125736525973239
MSTRG.3528.16,NA,NA,NA,0.000151830899071984,0.00817745525780358,-3.15366483161454,0.832528662570153,5.88278310150835,3.81540532984972,0.0727427988179229,0.966913162183349,0.0280600481287913,0.966913162183349
MSTRG.16516.6,NA,NA,NA,0.000152808430780219,0.00819589478021489,0.539273385799867,0.142421503952057,6.11235141956346,0.110219541237954,0.00490179002255208,0.0238167172878716,0.0255240371593964,0.0255240371593964
